pred,true
[14.65203],15.664534
[15.043857],16.190466
[15.368508],16.510601
[15.63562],16.739235
[15.800546],16.9701
[15.913663],17.336134
[16.054348],17.340899
[16.159721],17.557966
[16.157898],17.423967
[16.077007],17.059101
[15.96059],17.032999
[15.76609],16.873632
[15.613149],16.344467
[15.156952],15.866799
[14.612468],15.522468
[14.20527],15.139034
[13.884995],14.5921
[13.4717455],13.7256
[12.872023],13.160168
[12.308194],12.384733
[11.707197],11.495267
[10.919962],10.537001
[10.083577],9.581333
[9.26175],8.4178
[8.372254],7.2815337
[7.482453],6.046533
[6.753045],4.829
[6.1441617],3.6055334
[5.4303],2.432
[4.521839],1.4244001
[3.2937632],0.66693336
[1.1620936],0.25493333
[0.43423015],0.10313331
[0.18486673],0.0084666675
[0.16797662],0.0
[0.1517924],0.0
[0.1286915],0.0
[0.09749216],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00020000001
0,0.21406665
0,0.39
0,1.5214667
[1.075527],2.6416
[3.304124],3.7685335
[4.496298],4.9740667
[5.5424595],6.2032
[6.8636775],7.4006
