pred,true
[0.3556074],0.0
[0.3200512],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,-0.00013333333
0,0.0
0,0.12386664
0,0.6221334
0,1.6408665
[3.0423222],2.6899333
[4.462647],3.6266332
[6.0046325],4.852667
[6.727895],6.0696
[7.5307317],7.275267
[8.159548],8.445467
[8.926023],9.548066
[9.826043],10.5862665
[11.278283],11.528132
[12.445119],12.403068
[13.6636095],13.212066
[14.456746],13.933333
[15.10859],14.598134
[15.535341],15.160733
[15.948916],15.638667
[16.577805],15.977667
[16.957703],16.295933
[17.21664],16.5352
[17.377094],16.608263
[17.471409],16.720068
[17.52808],16.876467
[17.571918],16.967266
[17.56335],16.844467
[17.418953],16.713602
[16.923386],16.553532
[15.896523],16.4344
[15.66522],16.081734
[15.377454],15.727865
[15.0087385],15.290499
[14.629917],14.840366
[14.459767],14.266534
[14.369005],13.619467
[14.166275],12.801833
[13.559208],12.086334
[13.057368],11.280534
[12.586478],10.281267
[11.813548],9.304267
[10.644638],8.235001
[9.530317],7.1041336
[8.574454],5.919867
[7.5486693],4.715866
[6.319214],3.5169332
[4.438985],2.3560667
[3.6009092],1.3592
[2.9757807],0.6233334
[2.3595243],0.21019998
[1.5299327],0.061066654
[0.91559243],0.0005333332
[0.5987854],0.0
[0.45138156],0.0
[0.3704394],0.0
[0.32584405],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.13213335
0,0.56343335
0,1.3496666
[2.7984488],2.402
[4.3884783],3.4698334
[5.907586],4.6304665
[6.660109],5.8307333
[7.4283032],7.036834
[8.022709],8.195033
[8.758477],9.2989
[9.537042],10.341766
[10.82846],11.3175
[12.103273],12.151366
[13.377765],12.934167
[14.131862],13.635533
[14.738215],14.306932
[15.195062],14.870334
[15.582514],15.313534
[16.168125],15.7487
[16.55231],16.1549
[17.011547],16.366766
[17.14191],16.633734
[17.17239],16.684233
[17.25431],16.802698
[17.256126],16.885866
[17.262264],16.760035
[17.119522],16.560566
[16.413303],16.418266
[15.051124],16.175165
[14.731497],15.998667
[14.861939],16.325167
[14.483522],16.9086
[14.128369],11.378
[12.872478],6.3686
[11.541504],4.2265334
[9.616773],7.993667
[9.7064085],3.6304667
[7.197712],2.7782328
[3.6113343],10.3478
[8.19721],9.015666
[8.399622],7.0660334
[7.5612035],3.4064333
[5.2019396],2.0903997
[3.1098166],2.0642
[3.0402658],3.3497334
[3.4427443],2.6370666
[3.129678],1.1693999
[2.2361789],0.9304001
[1.7975875],0.32420003
[1.1699013],0.11293332
[0.85195124],0.005733333
[0.5842236],0.0
[0.42261243],0.0
[0.3368528],0.0
[0.2924112],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.07513333
0,0.4552
0,1.0316668
0,1.5807332
[3.828833],1.3474665
[4.0858297],1.7036666
[4.2528462],4.3919334
[5.9376144],5.962333
[7.107707],6.9222665
[7.738692],7.9136667
[8.244417],8.785867
[8.7715435],9.859733
[10.140471],10.691999
[11.498889],11.6058
[12.824785],12.1538
[13.158534],12.9470005
[13.693443],13.356333
[13.742279],13.991667
[14.342562],14.595667
[14.392625],14.9246
[15.600455],15.2242
[16.300686],15.582267
[16.46202],15.9332
[16.62476],16.342333
[16.459911],17.090601
[15.85575],14.7255335
[15.481471],15.985535
[16.667953],16.253666
[17.14476],16.1156
[15.455651],15.838033
[13.957494],15.466099
[13.636697],15.0916
[13.435607],14.5691
[13.04807],14.163001
[13.097417],13.5281
[13.231987],12.852866
[13.021729],12.125533
[12.466466],11.484066
[12.115771],10.6567335
[11.278417],9.754099
[10.067649],5.7898664
[7.436385],6.4880667
[6.935756],2.0083666
[3.9728527],1.1514333
[2.997548],0.35936666
[2.547186],0.14979997
[1.9088485],0.081466645
[1.2897215],0.061233327
[0.9287782],0.03903333
[0.70525813],0.013766667
[0.53690517],0.0
[0.40248668],0.0
[0.31835592],0.0
[0.30716562],0.0
[0.31794143],0.0
[0.35988736],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.16299997
0,0.63633335
0,1.4405333
[3.2082691],2.8894
[5.037347],1.5626664
[4.8504076],2.3114665
[5.171666],4.2326665
[6.067861],6.4806666
[7.1559963],7.528801
[7.8354807],9.4202
[9.520709],10.516334
[10.722402],11.484667
[12.209161],12.406666
[13.3220825],13.243333
[14.186375],13.9732
[14.750147],14.572867
[15.1880045],15.157267
[15.568776],15.702001
[16.12981],16.189466
[16.568748],16.4924
[16.939941],16.822601
[17.139183],17.062067
[17.224297],17.1352
[17.267895],17.213867
[17.275803],17.198933
[17.275589],17.1226
[17.138378],17.008032
[16.93399],16.793835
[16.604023],16.5695
[15.081733],16.151535
[14.403402],15.7608
[14.697894],15.297701
[14.582639],14.728733
[14.481135],14.237934
[14.153375],13.5305
[13.644372],12.815101
[13.191902],11.966
[12.81803],11.028767
[12.27424],10.156533
[11.332347],9.192866
[10.167798],7.668733
[8.969658],6.9951334
[8.147906],5.8039002
[7.263311],4.7147
[6.048514],3.2782001
[4.1053743],2.3737333
[3.437939],1.0669
[2.7570775],0.41739997
[2.1542373],0.20476668
[1.381388],0.06239998
[0.88756216],0.00059999997
[0.60839427],0.0
[0.4609202],0.0
[0.37009048],0.0
[0.32313418],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,-0.00013333333
0,0.049033333
0,0.4596667
0,0.9198667
0,1.4125334
[3.4981718],2.5100338
[4.6121206],3.8835332
[5.408222],3.807833
[5.512499],4.6341667
[5.7996793],4.326533
[5.5540004],5.2415333
[5.8651867],5.839033
[5.9772854],7.9287
[7.515892],7.9515667
[8.818803],7.3055997
[9.693716],8.235133
[9.527093],9.828767
[10.15153],11.664533
[11.285727],12.007768
[11.484166],13.621167
[12.3243475],10.941667
[11.370327],11.4362335
[12.864721],13.944401
[15.211154],14.393399
[16.03722],15.461734
[15.93837],13.483566
[14.679179],12.807566
[13.473321],12.4698
[13.4820595],13.296866
[13.163191],12.3649
[13.328527],10.575466
[12.421445],13.2394
[11.253155],13.1127
[11.412949],11.840401
[12.705434],12.680799
[12.74483],13.353766
[12.945601],8.929066
[11.825944],6.7324667
[10.443639],7.800067
[9.784442],8.748933
[8.851301],5.2042665
[6.938854],3.8464
[5.1481495],6.6156664
[5.930593],5.021167
[5.5139313],3.2567668
[3.711728],2.661833
[3.219276],1.7996665
[2.7053297],1.0299335
[2.1292703],0.65263325
[1.5272759],0.6433
[1.2345843],0.33086666
[1.0057644],0.07079999
[0.7798897],0.0075
[0.56307864],0.0
[0.4291407],0.0
[0.3590529],0.0
[0.3343799],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.19839998
0,0.55806667
0,1.5243334
[2.5973334],2.6072333
[5.281399],3.8215668
[6.2569227],5.0772667
[7.2003174],6.3324666
[7.866852],7.560833
[8.573707],8.7592
[9.289968],9.901799
[10.153811],11.0192
[11.535737],12.0198
[12.676925],12.9098
[13.929376],13.786868
[14.613875],14.621334
[15.168796],15.284066
[15.559962],15.862599
[16.08258],16.1534
[16.375732],16.870068
[17.001991],17.528934
[16.993027],16.184666
[16.148262],17.798265
[17.572918],17.6958
[17.846745],17.850534
[17.4152],17.964132
[17.410683],17.846268
[17.229828],17.125732
[15.797467],17.364769
[14.642671],17.119265
[14.586988],16.703333
[14.297702],16.229168
[14.223302],15.7209
[14.216195],15.228001
[13.976225],14.59
[13.427657],13.989668
[13.171073],13.208967
[12.988133],12.3603
[12.521034],11.459367
[11.381551],10.440233
[10.719057],9.4489
[10.036781],8.409067
[9.350106],7.205966
[8.4054365],6.0305
[7.541932],4.6844335
[6.373349],3.603
[4.5921955],1.9991332
[3.399004],0.89533335
[2.8193643],0.45256665
[2.2520552],0.13373332
[1.4667515],0.08283333
[0.9640021],0.004166666
[0.6642474],0.0
[0.50455],0.0
[0.40184855],0.0
[0.34430742],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.22436666
0,0.59063333
0,1.5518999
[3.2151475],2.6229334
[5.417045],3.8312669
[6.308821],5.069733
[7.1861787],6.2938333
[7.8562193],7.4904666
[8.563758],8.629233
[9.298553],9.72
[10.238673],10.781533
[11.68979],11.767
[12.871295],12.627168
[14.063046],13.442367
[14.781299],14.164501
[15.342959],14.8011
[15.78712],15.455833
[16.152502],15.961766
[16.735115],16.506767
[17.177269],16.794733
[17.459347],16.887434
[17.484241],17.206467
[17.578465],17.300467
[17.690598],17.291967
[17.628132],17.453434
[17.57972],17.4332
[17.200554],17.448534
[16.046337],17.0865
[14.920681],17.0834
[14.562297],16.646734
[14.493073],16.309334
[14.494952],15.727965
[14.425234],15.163
[14.026529],14.6672325
[13.563678],13.920668
[13.204089],13.2494335
[13.100938],12.437034
[12.527213],11.565201
[11.660966],10.6615
[11.1796],9.629366
[10.533277],8.451967
[9.677185],7.322833
[8.708006],6.1222334
[7.8046093],4.8737664
[6.6637964],3.6562998
[4.9108315],2.4825
[3.763112],1.4619
[3.152939],0.68600005
[2.5684974],0.2628333
[1.8319185],0.097433314
[1.1553621],0.0052333334
[0.76013434],0.0
[0.5573447],0.0
[0.4365821],0.0
[0.37097025],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,-6.666667e-05
0,0.00013333333
0,0.21739997
0,0.5195
0,1.5125333
[3.0499506],2.5907001
[5.5205507],3.8280334
[6.4981623],5.098267
[7.4774494],6.3673663
[8.183164],7.598967
[8.916157],8.761499
[9.613973],9.862499
[10.503306],10.869433
[11.858521],11.786967
[12.866029],12.572466
[14.079263],13.3515005
[14.830732],13.946467
[15.300347],14.593732
[15.807961],15.195534
[16.258274],15.664534
[16.764439],16.190466
[17.053745],16.510601
[17.403957],16.739235
[17.520878],16.9701
[17.621159],17.336134
[17.799744],17.340899
[17.796017],17.557966
[17.645142],17.423967
[16.741505],17.059101
[14.634849],17.032999
[14.184651],16.873632
[14.420357],16.344467
[14.28441],15.866799
[14.094448],15.522468
[14.069211],15.139034
[13.999648],14.5921
[13.795125],13.7256
[13.371058],13.160168
[13.035113],12.384733
[12.799227],11.495267
[11.762322],10.537001
[11.244271],9.581333
[10.45109],8.4178
[9.582036],7.2815337
[8.639365],6.046533
[7.748562],4.829
[6.6744056],3.6055334
[4.883687],2.432
[3.740638],1.4244001
[3.135828],0.66693336
[2.5395775],0.25493333
[1.8095505],0.10313331
[1.1361916],0.0084666675
[0.7509763],0.0
[0.5572151],0.0
[0.43888092],0.0
[0.3701476],0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.0
0,0.00020000001
0,0.21406665
0,0.39
0,1.5214667
[3.2104948],2.6416
[5.4411554],3.7685335
[6.3510847],4.9740667
[7.2250366],6.2032
[7.9107485],7.4006
[8.619892],8.523467
[9.312726],9.5834675
[10.171675],10.477
[11.492791],11.4942665
[12.700223],12.3436
[13.824655],13.092334
[14.532071],13.675867
[15.030234],14.237066
[15.474532],14.754
[15.9034395],15.246201
[16.477512],15.5518
[16.797504],15.8852005
[17.075546],16.2262
[17.204453],16.533867
[17.335],16.614466
[17.438217],16.7892
[17.40392],16.918468
[17.344421],16.748234
[16.961864],16.642
[15.0363865],16.4727
[14.6878195],16.159166
[14.231437],15.7761
[14.233542],15.5744
[14.030139],15.054433
[13.94529],14.522133
[13.823578],13.904767
[13.630821],13.311667
[13.234857],12.589266
[12.9203005],11.868667
[12.548703],11.047434
[11.813233],10.069034
[11.142919],9.103134
[10.187648],8.0822
